reviews.text,reviews.rating,sentiment_score,sentiment,text
Tablet had trouble from the begging it kept restarting and rebooting I had to return it.,2,0,NEGATIVE,tablet trouble beg keep restart rebooting return
Very nice eReader - a big step up from the basic reader that I started with.,2,0,NEGATIVE,nice ereader big step basic reader start
"The only problem that I had is that it should have been included with the Kindle Paperwhite. There is no way to charge the Paperwhite unless you buy the charger. The charging port on the Paperwhite is so small that nothing that I already have will work. Kindle does not even provide a USB cable so that you can charge from your computer. The outlet plug is cheep plastic (hollow) and will probably break, no warranty.",2,0,NEGATIVE,problem include kindle paperwhite way charge paperwhite buy charger charge port paperwhite small work kindle provide usb cable charge computer outlet plug cheep plastic hollow probably break warranty
"Alexa is tall, slim and attractive but too jealous to use Google and that makes her rather dumb. And she is just a shill for Amazon prime. Dropping the personification, music volume changes annoyingly with different songs and over time. The database Amazon Echo draws from is very limited: Alexa can tell you what the weather is but not what the most common woman's shoe size is; what Serena Williams' age is but not how many guns Ruger sold last year. Stand by for more tech-savvy companies to take the Echo concept to maturity.",2,0,NEGATIVE,alexa tall slim attractive jealous use google make dumb shill amazon prime dropping personification music volume change annoyingly different song time database amazon echo draw limited alexa tell weather common woman s shoe size serena williams age guns ruger sell year stand tech savvy company echo concept maturity
It is a nice little tablet for on the go or for kids. Wouldn't recommend using it for work,2,0,NEGATIVE,nice little tablet kid wouldn t recommend work
just bought it and not really happy i really expected more from amazon,2,0,NEGATIVE,buy happy expected amazon
"I will not recommend this one, do slow and I ended up returning this product",2,0,NEGATIVE,recommend slow ended return product
This tablet could be so much better if the apps actually worked decently. The built in Amazon pieces for Prime members is great and work flawlessly. But it's not enough to overcome the terrible app behavior and countless freezes.  They need to take a lesson or two from Apple.,2,0,NEGATIVE,tablet well app actually worked decently build amazon piece prime member great work flawlessly s overcome terrible app behavior countless freeze need lesson apple
Amazon fire is a good tablet if you like e-books. It's also nice to get a six-month subscription to the Washington Post. Their claim to have 16 gigabytes of storage is misleading because it only gives you 5 and then they want to charge you the same amount of money that you paid for the tablet for unlimited storage.  Another problem is that you can't flag something as being inappropriate like you can on Samsung Galaxy tablets.,2,0,NEGATIVE,amazon fire good tablet like e book s nice month subscription washington post claim gigabyte storage mislead give want charge money pay tablet unlimited storage problem t flag inappropriate like samsung galaxy tablet
"Bought this item with high expectations of its capabilities. It would be extremely lenghty to supply full details, let me just say that technology is not there yet with AI devices like this....",2,0,NEGATIVE,buy item high expectation capability extremely lenghty supply detail let technology ai device like
"Downloaded movies for my son to watch and the audio is terrible, you could barely hear it so I returned it",2,0,NEGATIVE,download movie son watch audio terrible barely hear return
Not a big reader but gave it to someone that is. She is happy so I think that should make me happy.time will tell,2,0,NEGATIVE,big reader give happy think happy time tell
"Probably a fine item for most but i bought it for a specific application, the best buy employee said it would work but unfortunately it didn't.",2,0,NEGATIVE,probably fine item buy specific application good buy employee say work unfortunately didn t
I thought this product would be a lot better than it is. It is not as smart as they say it is. It has a long way to go.,2,0,NEGATIVE,thought product lot well smart long way
"Nice toy but not very useful unless you are controlling a house full of appliances, lights, etc. Also not a fan of Bing which is the search engine the Echo uses.",2,0,NEGATIVE,nice toy useful control house appliance light etc fan bing search engine echo use
"I received an email asking if I would like to give my review and I am glad that I did. I purchased this less than 2 months ago and it has already quit working. It will not charge and it will no longer power on. All I have is a black screen. When it did work, it dropped internet quite frequently and froze several times during use. I would not recommend this product.",2,0,NEGATIVE,receive email ask like review glad purchase month ago quit working charge long power black screen work drop internet frequently freeze time use recommend product
Wasn't what I thought it would be. Not a good investment.,2,0,NEGATIVE,wasn t think good investment
"This tablet is easy to use but if you need to use play store, so I don't recommended because it doesn't have",2,0,NEGATIVE,tablet easy use need use play store don t recommend doesn t
Wanted a cheap tablet to read books and comics. I found the lack of apps to be disappointing. It seems the tabelt is designed to make one buy books from amazon or to buy apps.,2,0,NEGATIVE,want cheap tablet read book comic_strip find lack app disappointing tabelt design buy book amazon buy app
"I bought the Fire in hopes to play movies from my ultraviolet account. Only to find out that it no longer supports ultraviolet format on the Fire. So, I had to shop elsewhere to play movies for my plane trips. Don't buy if you're looking to play movies this way!",2,0,NEGATIVE,buy fire hope play movie ultraviolet account find long support ultraviolet format fire shop play movie plane trip don t buy look play movie way
Didn't know that Amazon had control over everything. Should have bought any other tablet.,2,0,NEGATIVE,didn t know amazon control buy tablet
"Was looking for a tablet for my young daughter. This was on sale and had good reviews. After consulting with the sales associate with some questions, I decided to purchase item. Nice looking product, however, very little storage space.... after downloading a few apps... the storage was full and was required to buy more! Also, cannot play videos unless hooked up to wifi. Unlike the sales associate told me. Very disappointing!!! Would not recommend!",2,0,NEGATIVE,look tablet young daughter sale good review consult sale associate question decide purchase item nice look product little storage space downloading app storage require buy play video hooked wifi unlike sale associate tell disappointing recommend
The battery is having more and more trouble holding a charge. I bought the Fire in July and am now having to charge it every day in order to use it. I am not impressed and would not repurchase it.,2,0,NEGATIVE,battery have trouble hold charge buy fire july having charge day order use impressed repurchase
"Full disclosure, I've only had iPads in the past. I needed an android based tablet as a 3rd party app that I needed was yet IOS supported. You get what you pay for. Build quality, touch and feel, yes it's equal to the price. Constant adds urging you to make various Amazon based purchases...not my cup of tea but I guess fills a price point and need.",2,0,NEGATIVE,disclosure ve ipad past need android base tablet rd party app need io support pay build quality touch feel yes s equal price constant add urge amazon base purchase cup tea guess fill price point need
"I have always gone to buy a kindle because I like the books and th games available. But I found them very unpredictable and unreliable. The color burns futon screen, then the screens starts jumping. As a result I have purchased 8 over the years. Not sure if Want to go through that for the 9th time!",2,0,NEGATIVE,go buy kindle like book th game available find unpredictable unreliable color burn futon screen screen start jumping result purchase year sure want th time
The processor was so slow. It took about five minutes to load a five minute YouTube video with 50 Mb/min. Internet.,2,0,NEGATIVE,processor slow take minute load minute youtube video mb min internet
"I purchased this device to stream movies to a room that had minimal apps. The I tried to activate Netflix, I kept getting an error on log-in. Then after contacting Amazon Tech help & researching found out that Amazon & Netflix parted ways and do not support each other. So, I returned the device and purchased the Roku4 instead to great satisfaction.",2,0,NEGATIVE,purchase device stream movie room minimal app try activate netflix keep get error log contact amazon tech help research find amazon netflix part way support return device purchase roku instead great satisfaction
Didn't think it is well made the product ask for too many sign up,2,0,NEGATIVE,didn t think product ask sign
"I got this tablet with high expectations given it's from Amazon. However it was disappointing in many ways and it will be returned.First off, despite of the small screen size, it's heavy. Too heavy to be used as a book reader in bed.The deal breaker for me was that there's no way to connect a VPN using the regular Android settings. The option has been deactivated and accordingly to the tech support, ""it's not available yet, but it will come"". Surprisingly, still according to them, none of the new Amazon tables on sale have such support! Apparently Amazon doesn't believe that open WIFI at coffee shops, supermarkets, airports offer data security risks for the tablet users.On top of that, the Amazon version of ""Google Play Store"" has a reduced number of Apps and the ones I was interested in are not available.And the cherry on the top, was that only after 15 min of small usage (I was still trying to find a way to connect to my VPN), the screen frozen and the tablet became unresponsive.Too bad! I really wanted to like it.",2,0,NEGATIVE,get tablet high expectation give s amazon disappointing way return despite small screen size s heavy heavy book reader bed deal breaker s way connect vpn regular android setting option deactivate accordingly tech support s available come surprisingly accord new amazon table sale support apparently amazon doesn t believe open wifi coffee shop supermarket airport offer datum security risk tablet user amazon version google play store reduce number app one interested available cherry min small usage try find way connect vpn screen frozen tablet unresponsive bad want like
"I bought this Kindle for my 7 year old grand-daughter. I bought a warranty for it. I bought it in August, I have already had to replace it. The charger connection got loose and was not charging. Well, it has happened again. I will need to exchange it again. The problem is that I have to buy the warranty each time. I was going to buy one for her brothers and sister, but I am now rethinking that.",2,0,NEGATIVE,buy kindle year old grand daughter buy warranty buy august replace charger connection get loose charging happen need exchange problem buy warranty time go buy brother sister rethink
Concerns about syncing our phones to Echo and difficulty loading music was a deal breaker. Maybe its operator error. Not for us.,2,0,NEGATIVE,concern sync phone echo difficulty load music deal breaker maybe operator error
"It will not charge in USB on computer, have to take it in.",2,0,NEGATIVE,charge usb computer
Has tons of free games for the kids not so good for the average tablet user as its not that powerful but I guess that's only my opinion,2,0,NEGATIVE,ton free game kid good average tablet user powerful guess s opinion
Prob good for price but to many bugs. Freezes up often and games don't always load,2,0,NEGATIVE,prob good price bug freeze game don t load
"I bought this tablet to read Free Epub books that I have, but it didn't allow me to even look for the books, so I have it returned and exchanged for a cheaper one that still does a better job for those who wants to read free Epub books",2,0,NEGATIVE,buy tablet read free epub book didn t allow look book return exchange cheap well job want read free epub book
"Purchased Amazon Fire TV due to previous reviews stating that it performs fast with PlayStation Vue. Tried it out for a month and all it did was constantly buffer. Checked my internet speed and router/modem and I have the fastest 1GB speed available. Reviews on PlayStation Vue state that Roku interface is not as good, so I purchased Amazon Fire Stick to determine if it has better performance. Love the Amazon Fire Stick. Extremely fast and no buffering with online streaming with PlayStation Vue on the Amazon Fire Stick. Save your money and get the stick.",2,0,NEGATIVE,purchase amazon fire tv previous review state perform fast playstation vue try month constantly buffer check internet speed router modem fast gb speed available review playstation vue state roku interface good purchase amazon fire stick determine well performance love amazon fire stick extremely fast buffer online stream playstation vue amazon fire stick save money stick
"We cut our cable in hopes to just use this product. However, we cannot view most things without logging into a cable source. So now it just collects dust. I guess if it was ""jail broken"" it might be better.",2,0,NEGATIVE,cut cable hope use product view thing log cable source collect dust guess jail break well
I was not overly impressed with this system. I didn't realize you have to buy Amazon prime in order to use the functions. It didn't connect easily to my phone. It wouldn't just stream music saved on my iPhone. I had to download a music app and then load my music into the app. It wouldn't work. Way too much work and added expenses in order to use. Wasn't happy with that so I returned it and purchased a jbl portable Bluetooth speaker.,2,0,NEGATIVE,overly impressed system didn t realize buy amazon prime order use function didn t connect easily phone wouldn t stream music save iphone download music app load music app wouldn t work way work add expense order use wasn t happy return purchase jbl portable bluetooth speaker
This device is not as great as advertised. It does not do as many things as expected and you have to go to a lot of trouble to do otherwise,2,0,NEGATIVE,device great advertise thing expect lot trouble
"Not the best case Amazon has ever put out! I have a number of other Amazon brand Kindle and Kindle Fire cases for my various Kindle devices and this is the least effective of the bunch. It doesn't stand in any position, so I can't use my 6 hands free. It also doesn't line up properly when closed, so the Fire seems to come out of sleep mode, thus draining the battery more quickly. And finally, I have discovered that I do prefer the leather covers over whatever material this is made from. I understand that the cost of a leather case would probably be half the cost of the Kindle Fire HD 6...not that this case was any bargain at 30!!",2,0,NEGATIVE,good case amazon number amazon brand kindle kindle fire case kindle device effective bunch doesn t stand position t use hand free doesn t line properly close fire come sleep mode drain battery quickly finally discover prefer leather cover material understand cost leather case probably half cost kindle fire hd case bargain
It came with dead pixels so i was very disappointed. i called then they replaced it. I ended up returning it completely because it was too slow.,2,0,NEGATIVE,come dead pixel disappoint call replace end return completely slow
"I love the kindle and have had one in one shape or another since they first came out, but I just could not take how slow this model was. I returned it and purchased a Samsung tablet.",2,0,NEGATIVE,love kindle shape come slow model return purchase samsung tablet
The thing broke within the first week. The charging port was bent and it wouldn't charge.,2,0,NEGATIVE,thing break week charge port bent wouldn t charge
"Hard to use, Lots of ads, and Randomly closes apps",2,0,NEGATIVE,hard use lot ad randomly close app
"Love the Dot, Hate the Tap Portable! This device will not hold a charge for even one day. The dots are amazing though.",2,0,NEGATIVE,love dot hate tap portable device hold charge day dot amazing
Q: What's the difference between a 19.99 Amazon 5W USB Official OEM Charger and Power Supply and a 5.95 5V 1A (1000mA) USB port power supply - UL ListedA: 14.04 Calling it a 5W charger rather than a 5V 1A charger is a distinction without a difference.,2,0,NEGATIVE,q s difference amazon w usb official oem charger power supply v ma usb port power supply ul listeda call w charger v charger distinction difference
"It was a cheap tablet just for kids to watch movies. However, it forces you to put your credit card numbers to register the product. I don't want to since kids will be playing with it. I don't want them to be able to purchase apps without approval. Reset it to factory default, but the setup changed not the same as first started. Anyway, I won't but it again.",2,0,NEGATIVE,cheap tablet kid watch movie force credit card number register product don t want kid play don t want able purchase app approval reset factory default setup change start win t
"You get what you pay for... This is not great, the functionality and limitations leave much to be desired. Should have spent more and got another Samsung Galaxy Tab.",2,0,NEGATIVE,pay great functionality limitation leave desire spend get samsung galaxy tab
"In my personal opinion, this product would be unable to satisify any adult, whether it was for business or pleasure. Limited apps, limited space, slow uploading, etc. Also, due to this being an amazon product, many apps and options are unavailable, that are commonly used with both android and apple products. So I would not recommend to anyone.",2,0,NEGATIVE,personal opinion product unable satisify adult business pleasure limited app limit space slow uploading etc amazon product app option unavailable commonly android apple product recommend
"My kids use it for playing games only. Memory is too limited. If you want to expand memory you have to buy special memory card from Amazon. Regular cards won't work. I'll like the app free time to help protect the kids from what they watch and play but it is difficult and time consuming to get updates for the games they play. Amazon does not have the best user friendly software for their tablets. They do what we get it for, entertain the kids for awhile.",2,0,NEGATIVE,kid use playing game memory limited want expand memory buy special memory card amazon regular card win t work ll like app free time help protect kid watch play difficult time consuming update game play amazon good user friendly software tablet entertain kid awhile
Was unable to get to google docs on this one even though the sales person said we would be able to. My Granddaughter needed this for school & it did not allow you to get to google docs.,2,0,NEGATIVE,unable google docs sale person say able granddaughter need school allow google docs
I purchased this tablet a week ago as a gift for my brother and it has restarted itself over ten times and has shut off while someone was on in on different occasions Will be getting my money back and getting a samsung..,2,0,NEGATIVE,purchase tablet week ago gift brother restart time shut different occasion get money get samsung
apps constantly fail to open. no flash for camera. hard to download anything not amazon ie: google apps. will be returning....,2,0,NEGATIVE,app constantly fail open flash camera hard download amazon ie google app return
Don't like all the ads. Didn't know that they would be permanent because I bought it on sale. It's very slow and has trouble connecting to my wifi.,2,0,NEGATIVE,don t like ad didn t know permanent buy sale s slow trouble connect wifi
"Not much need for this thing, good price, but makes one wonder if they were on sale because they really don't do much and it would make a good gift for a youngster just getting started with a tablet. Not impressed at all.",2,0,NEGATIVE,need thing good price make wonder sale don t good gift youngster getting start tablet impress
Bad graphics. Ugly design. Good for the price. Not recommended.,2,0,NEGATIVE,bad graphic ugly design good price recommend
"I use this to read things and purchase items on Amazon. It doesn't play all of my favorite games from the App Store, nor does it sync to my android projector, so I don't really get full use of the larger screen. I think for my uses, I should've just purchased the e-ink version or maybe a full-android version.",2,0,NEGATIVE,use read thing purchase item amazon doesn t play favorite game app store sync android projector don t use large screen think use ve purchase e ink version maybe android version
Tried to use it for and it's does not work as ebookWhich is why I am not satisfied ..,2,0,NEGATIVE,try use s work ebookwhich satisfy
"When i opened this tablet there was a white line in the bottom corner of the screen. Everything worked fine but that line was bothering me. I returned it to the store and got a replacement but it had another white line. Other than that it was a good tablet, it is very affordable",2,0,NEGATIVE,open tablet white line corner screen work fine line bother return store get replacement white line good tablet affordable
The constant bombardment of ads when I turn on my tablet is not an experience that I enjoy. I would recommend you buy ANY other than one that runs the Fire OS. For the same price you can get a cheap android tablet and do a lot more with it.,2,0,NEGATIVE,constant bombardment ad turn tablet experience enjoy recommend buy run fire os price cheap android tablet lot
"Worked good for a month, the kids loved it but then just went black and wouldn't come back on. Sending it back to get a new one with the warranty.",2,0,NEGATIVE,work good month kid loved go black wouldn t come send new warranty
Could answer weather questions but struggled to answer anything else. Bought it for my father who is blind. Bing search engine terrible.,2,0,NEGATIVE,answer weather question struggle answer buy father blind bing search engine terrible
The tablet periodically shuts off for no reason. I have contacted Amazon but their only suggestion was to reset to factory default.,2,0,NEGATIVE,tablet periodically shut reason contact amazon suggestion reset factory default
The first Fire HD8 we purchased died within 1 week of purchase. We had to go back and exchange it for a new one. Not a good sign so far.,2,0,NEGATIVE,fire hd purchase die week purchase exchange new good sign far
I just prefer live TV. When you purchase these don't forget to buy an antenna so you can watch network TV and local news.,2,0,NEGATIVE,prefer live tv purchase don t forget buy antenna watch network tv local news
Nothing special and not much memory but for $40 it is worth the price,2,0,NEGATIVE,special memory worth price
"Compared to an equally inexpensive RCA tablet, this one has more limitations in the apps you can get. I was disappointed in its utility and prefer the RCA tablet over this one.",2,0,NEGATIVE,compare equally inexpensive rca tablet limitation app disappoint utility prefer rca tablet
I tried to set it up for over an hour and it wouldn't connect to my wifi. The orange ring didn't last more than 30 sec to even give it a chance. It just sat their with the ring of death no matter how quick I was. Powered my router off and back on even. My other devices were connected just fine before and after. So frustrated and no matter how hard I tried it didn't work so I just took it back and got a refund. Totally disappointed!,1,0,NEGATIVE,try set hour wouldn t connect wifi orange ring didn t sec chance sit ring death matter quick power router device connect fine frustrated matter hard try didn t work take get refund totally disappointed
"I picked this up on Black Friday when it was $30. It seemed like the parental controls would make it good for my kids. I'm not sold. While I can sideload the Google Play store, you can't access anything you download from the safety of the child's account. In addition, 8 GB is practically useless.",1,0,NEGATIVE,pick black friday like parental control good kid m sell sideload google play store t access download safety child s account addition gb practically useless
Purchased two of these tablets. Both of them had 4-7 dead pixels all over the screen. Read a lot of online reviews which stated same problem. The screen/resolution is pretty bad but what can you expect for $50.,1,0,NEGATIVE,purchase tablet dead pixel screen read lot online review state problem screen resolution pretty bad expect
Pretty tangerine color. First tablet had bad earphone jack; Second product would not connect to wifi no matter where we tried. All of our other tablets work fine.We will order another Amazon fire tablet.,1,0,NEGATIVE,pretty tangerine color tablet bad earphone jack second product connect wifi matter try tablet work fine order amazon fire tablet
"I bought this to replace a 3-year old Kindle Fire 7"" HDX that I had just dropped on the floor. I sort of panicked, so after doing a couple of hours of research I picked this tablet. Just to be on the safe side I got 16 additional GB of memory. I installed a couple of games (none of them memory hogs) and a cookbook app, in addition to downloading a couple of books and dictionaries. I can honestly say this is the slowest tablet I've ever had. Just rotating the screen takes 7-10 seconds, and that's if there's only one app open. Opening a book or magazine can take half a minute, and God help you if you want to switch between a recipe and a magazine while you're cooking! Amazon is obviously more concerned about showing you constant special offers and apps than having satisfied customers. Since there are no other Fire tablets available for whatever reason (maybe they're being discontinued?) I'll be replacing it with either an iPad or a Galaxy tablet.",1,0,NEGATIVE,buy replace year old kindle fire hdx drop floor sort panic couple hour research pick tablet safe get additional gb memory instal couple game memory hog cookbook app addition download couple book dictionarie honestly slow tablet ve rotate screen take second s s app open opening book magazine half minute god help want switch recipe magazine cook amazon obviously concern show constant special offer app have satisfied customer fire tablet available reason maybe discontinue ll replace ipad galaxy tablet
Not compatible with South African plug standards. Bought this unnecessarily.,1,0,NEGATIVE,compatible south african plug standard buy unnecessarily
"My Kindle Voyage is nearly 16 months old and worked perfectly. I kept receiving emails from Amazon about the software update. I switched off airplane mode, switched on wifi and shortly after the screen locked up. I have tried everything with customer support and they now tell me I will have to buy a new one. I am very annoyed. If I had left the software as it was my Kindle Voyage would still be working.",1,0,NEGATIVE,kindle voyage nearly month old work perfectly keep receive email amazon software update switch airplane mode switch wifi shortly screen lock try customer support tell buy new annoyed leave software kindle voyage work
The screen breaks way to easy it drop one time broke,1,0,NEGATIVE,screen break way easy drop time break
Freeze frequently... No way to trouble shoot or repair it...,1,0,NEGATIVE,freeze frequently way trouble shoot repair
"I bought this and the kids version past Christmas. Its lack power and storage to be useful unless you want to just read books. Don't waste money on this product. The kids version is a good ideal but loading the apps, when they work takes forever. When they do work, the kids enjoy them. So I consider it to be a hit and miss. I'll be canceling the subscription as soon as my free year is up. Not wasting money on it.",1,0,NEGATIVE,buy kid version past christmas lack power storage useful want read book don t waste money product kid version good ideal loading app work take forever work kid enjoy consider hit miss ll cancel subscription soon free year waste money
"Not user friendly. Sluggish, confusing, and extremely frustrating. Returned the item.",1,0,NEGATIVE,user friendly sluggish confuse extremely frustrating return item
It was so slow and problematic i couldnt even get in to the store. Switched to a Samsung and we love it!,1,0,NEGATIVE,slow problematic not store switch samsung love
"the speaker voice quality is terrible compare the similar size my logitech UE BOOM.the price is too high, even I got on promotion with $79",1,0,NEGATIVE,speaker voice quality terrible compare similar size logitech ue boom price high get promotion
It's hard to give a review cause it's stuck on Amazon home screen. It might be a good product but I don't know,1,0,NEGATIVE,s hard review cause s stuck amazon home screen good product don t know
This thing lasted not even a month before it went dead. Going to try and take it back,1,0,NEGATIVE,thing last month go dead go try
Except unlike the Millennium Falcon this doesn't have it where it counts. Software is a mess. I didn't expect much from a $50 tablet but man was it painful to use.,1,0,NEGATIVE,unlike millennium falcon doesn t count software mess didn t expect tablet man painful use
"This cover is made for the Kindle DX and fits it beautifully. The problem - and it's a big one - is if you accidentlly try to open the cover from the back (which is very easy to do) you can damage the Kindle without even realizing what's happened. My husband did this and cracked the Kindle frame within the first week of owning the device. Fortunately, only the frame was cracked and the Kindle still works. We cannot, however, remove the cover because of the way it hooks into the device, the hook closure must be bent because of the accidental attempt to open the back cover. After the incident, we attempted to clip the back cover to the Kindle, but found this to be cumbersome and the clip would not stay in place. We are just extremely careful now, but the damage was done almost immediately. I hope this design flaw has been fixed.",1,0,NEGATIVE,cover kindle dx fit beautifully problem s big accidentlly try open cover easy damage kindle realize s happen husband crack kindle frame week own device fortunately frame crack kindle work remove cover way hook device hook closure bent accidental attempt open cover incident attempt clip cover kindle find cumbersome clip stay place extremely careful damage immediately hope design flaw fix
"When you buy an Amazon product from Best buy they will not take responsibility after two weeks and said to speak to Amazon directly,But you cannot return any Amazon products bought from Best buy to Amazon, Do not buy Amazon products from Best buy but ever again as you are doomed with it",1,0,NEGATIVE,buy amazon product good buy responsibility week say speak amazon directly return amazon product buy well buy amazon buy amazon product well buy doom
"Amazon is at the forefront of 4K content, offering several shows in HDR. Then why isn't their very own streaming player capable of displaying it? And at only 30 fps to boot. This was obviously built to a price but if you've already shelled out the money for a 4K TV wouldn't you want it to be able to display all that it's capable of? The Roku is, at present, the far superior product.",1,0,NEGATIVE,amazon forefront k content offering show hdr isn t stream player capable display fps boot obviously build price ve shell money k tv wouldn t want able display s capable roku present far superior product
"Unfortunately, the first time I plugged the Tablet in to charge it up, the battery overheated and shorted out the tablet. I returned it to Best Buy for a full refund with no hassles.",1,0,NEGATIVE,unfortunately time plug tablet charge battery overheat short tablet return good buy refund hassle
Didn't work more that 4 months. Don't waste your money.,1,0,NEGATIVE,didn t work month don t waste money
"fully understand this is a budget tablet, but the memory size and quality of screen are not to par",1,0,NEGATIVE,fully understand budget tablet memory size quality screen par
Didn't know you had to buy space and many other things for this item to work.,1,0,NEGATIVE,didn t know buy space thing item work
"If ads dont bother you, then this may be a decent device. Purchased this for my kid and it was loaded down with so much spam, it kept loading it up making it slow and laggy. Plus the carrasoul loadout makes it hard to navigate for kids, not very kid friendly! Oh you can pay $15 to remove the ads but it wont remove them all. Buy the samsung, better everything!",1,0,NEGATIVE,ad not bother decent device purchase kid loaded spam keep load make slow laggy plus carrasoul loadout make hard navigate kid kid friendly oh pay remove ad will not remove buy samsung well
The only reason I chose 1 star is because of size. The length is disproportionate to the width. Awkward when holding it.,1,0,NEGATIVE,reason choose star size length disproportionate width awkward holding
Do not pay attention to their ad. It says the plug is not included with the kindle and it absolutely is. If they lie about this sort of thing what else do you think the lie about. Steer clear these guys are rip off artist.,1,0,NEGATIVE,pay attention ad say plug include kindle absolutely lie sort thing think lie steer clear guy rip artist
"Bought 2, 1 did not work out of the box. Too slow, too much trouble to setup and requires amazon account to use. Returned both items",1,0,NEGATIVE,buy work box slow trouble setup require amazon account use return item
I will never buy this again very cheap not with a dime,1,0,NEGATIVE,buy cheap dime
"Had to replace my sons lenovo android tablet and at the same time renew the warranty. Had a few options of brands to choose for the replacement. Lots of family suggested the Amazon even the best buy staff said it was the better choice not to mention the cheapest of the four brands to pick from. Well set up was a disaster. I wasn't aware that this tablet let's you put up to four names under one Amazon account, until after the initial account member name was completed. So now my 7 yr old has an Amazon account. Also didnt lime that i had to put in credit info for set up. And then had to go into settings to put a parental block on in-app purchases. Too many ad pop ups and thats just while it is turning on. In not happy with this tablet . It automatically backs up photos and stuff to an iCloud. I don't know what that is , how to access it, nor is there an icon on the screen for it. Also lots of unnecessary pages and icons all over the screen that can't be changed. My other sons tablet is in need of replacement and warranty renewal. I will not be replacing his with this product.",1,0,NEGATIVE,replace son lenovo android tablet time renew warranty option brand choose replacement lot family suggest amazon good buy staff say well choice mention cheap brand pick set disaster wasn t aware tablet let s name amazon account initial account member complete yr old amazon account not lime credit info set setting parental block app purchase ad pop up s turn happy tablet automatically back photo stuff icloud don t know access icon screen lot unnecessary page icon screen t change son tablet need replacement warranty renewal replace product
This tablet was plugged in all night and did not charge.No powerWhite elephant,1,0,NEGATIVE,tablet plug night charge powerwhite elephant
"So I was already not too pleased with Amazon's choice to only include an essentially useless charger when purchasing a kindle hd, and caved to ordering the fast charger so it would not take hours of non-use to recharge. For 20 you don't even get a full charger, just an adapter to put on to the cord they already gave you. Amazon please just charge the real price for the device instead of settling to slowly rip people off with essential accessories, this sort of thing cheapens your image and erodes loyalty.",1,0,NEGATIVE,please amazon s choice include essentially useless charger purchasing kindle hd cave order fast charger hour non use recharge don t charger adapter cord give amazon charge real price device instead settle slowly rip people essential accessory sort thing cheapen image erode loyalty
Love my Kindle Fire but I am really disappointed in the Kindle Power Fast Charging Unit. I've had it two months and I've used it many times - The first two times it worked okay but failerd on the third and many subsequent tries. I've disposed of it and use my wife's iPad Nano charger which always works just fine.,1,0,NEGATIVE,love kindle fire disappoint kindle power fast charge unit ve month ve time time work okay failerd subsequent try ve dispose use wife s ipad nano charger work fine
Will never buy a amazon tablet for games again it dosent have Google play and the games take forever to download!!!,1,0,NEGATIVE,buy amazon tablet game dosent google play game forever download
Waste of money,1,0,NEGATIVE,waste money
"Too proprietary, the apps my daughter liked I could not install on it for her so basically it was worthless for me and I returned it.",1,0,NEGATIVE,proprietary app daughter like install basically worthless return
I brought this tablet during the Black Friday sale fast forward to Christmas when my 6 year opens it he was happy I set it up for him two days later it crashed never came back on. Blank screen. He was disappointed and so was I .,1,0,NEGATIVE,bring tablet black friday sale fast forward christmas year open happy set day later crash come blank screen disappoint
"I purchase a fire after my nook died. I had problems with the first one saying I was connected to the web , but not being able to connect. Took it back and the geek squad looked at it and after trouble shooting for a while, they decided there was something wrong with it, so I exchanged it for another one. We set it up and it worked initially, then I went home and the same thing happened as with tg first one. So I took it back and got my full refund . While not happy with product, best buy customer service made me happy.",1,0,NEGATIVE,purchase fire nook die problem say connected web able connect take geek squad look trouble shooting decide wrong exchange set work initially go home thing happen tg take get refund happy product good buy customer service happy
I thought I was getting a fast charger for the price I paid for this! It was 20 for this slow charger...the same price amazon charges for the fast charger. This charger should have been included with my Paperwhite...buyer beware this is way overpriced and should be free with the purchase od a kindle!!!,1,0,NEGATIVE,think get fast charger price pay slow charger price amazon charge fast charger charger include paperwhite buyer beware way overprice free purchase od kindle
"From the minute you turn it on there's advertising. The OS is very different from a standard tablet OS - I couldn't get an app that I wanted from the Google Play Store - it just wouldn't work on this. As I said before, I found the amount of advertising just ridiculous.",1,0,NEGATIVE,minute turn s advertise os different standard tablet os couldn t app want google play store wouldn t work say find advertising ridiculous
"I didon't care for this tablet, downloading apps outside of Amazon was really confusing.",1,0,NEGATIVE,didon t care tablet download app outside amazon confuse
"This 7"" 2015 version should have been marketed to children only. It's like a very ""dumbed"" down, cheap version of the better FireHD and HDX. Screen is not as good, battery life is bad, no mirroring to TV and it's slooowww as can be. If you've never owned another kind of Kindle you will probably be accepting of this watered down version. For those that know what a real kindle should be like, you may want to pass on this one. Another version should be along soon and since they can't get much worse than this one you'll probably get a better one. I got mine on Black Friday for a little over $30. total with shopping discounts and I'm still sending it back! That's how disappointed I am with it.",1,0,NEGATIVE,version market child s like dumbe cheap version well firehd hdx screen good battery life bad mirroring tv s slooowww ve own kind kindle probably accept water version know real kindle like want pass version soon t bad ll probably well get black friday little total shopping discount m send s disappointed
"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.",1,0,NEGATIVE,like tablet bit register amazon function fail time finally resort call amazon s customer service easy task register glitch programming fail follow step register highly recommend skip tablet getting tie company s operation programming software
